X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.27737,46.589031,0,0,71,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277379,46.589043,0,0,72,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277401,46.58908,0,0,73,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277409,46.589125,0,0,74,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277402,46.589164,0,0,75,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277416,46.589193,0,0,76,294.7,,,,,,,,,,,,,,,,,,,,,,
-84.27743,46.589227,0,0,77,294.7,,,,,,,,,,,,,,,,,,,,,,
-84.277442,46.589237,0,0,78,294.7,,,,,,,,,,,,,,,,,,,,,,
-84.277447,46.589265,0,0,79,294.8,,,,,,,,,,,,,,,,,,,,,,
-84.277449,46.589276,0,0,80,294.8,,,,,,,,,,,,,,,,,,,,,,
-84.277454,46.589318,0,0,81,295,,,,,,,,,,,,,,,,,,,,,,
-84.277431,46.589354,0,0,82,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277418,46.589367,0,0,83,295,,,,,,,,,,,,,,,,,,,,,,
-84.277404,46.589399,0,0,84,295,,,,,,,,,,,,,,,,,,,,,,
-84.277382,46.58943,0,0,85,295,,,,,,,,,,,,,,,,,,,,,,
-84.277383,46.58944,0,0,86,295,,,,,,,,,,,,,,,,,,,,,,
-84.277379,46.58947,0,0,87,295,,,,,,,,,,,,,,,,,,,,,,
-84.277346,46.5895,0,0,88,295,,,,,,,,,,,,,,,,,,,,,,
-84.277324,46.589509,0,0,89,295,,,,,,,,,,,,,,,,,,,,,,
-84.277283,46.589521,0,0,90,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277275,46.589523,0,0,91,294.8,,,,,,,,,,,,,,,,,,,,,,
-84.277247,46.589547,0,0,92,294.8,,,,,,,,,,,,,,,,,,,,,,
-84.277235,46.589561,0,0,93,294.6,,,,,,,,,,,,,,,,,,,,,,
-84.277231,46.589601,0,0,94,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277226,46.589616,0,0,95,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277221,46.589647,0,0,96,294.4,,,,,,,,,,,,,,,,,,,,,,
-84.277232,46.58966,0,0,97,294.2,,,,,,,,,,,,,,,,,,,,,,
-84.27725,46.589673,0,0,98,294.4,,,,,,,,,,,,,,,,,,,,,,
-84.277247,46.589695,0,0,99,294.3,,,,,,,,,,,,,,,,,,,,,,
-84.27725,46.589713,0,0,100,294.3,,,,,,,,,,,,,,,,,,,,,,
-84.277252,46.58973,0,0,101,294.1,,,,,,,,,,,,,,,,,,,,,,
-84.27722,46.589753,0,0,102,293.8,,,,,,,,,,,,,,,,,,,,,,
-84.277219,46.589792,0,0,103,293.7,,,,,,,,,,,,,,,,,,,,,,
-84.277217,46.589805,0,0,104,293.7,,,,,,,,,,,,,,,,,,,,,,
-84.277209,46.589831,0,0,105,293.6,,,,,,,,,,,,,,,,,,,,,,
-84.277195,46.589871,0,0,106,293.3,,,,,,,,,,,,,,,,,,,,,,
-84.27719,46.589886,0,0,107,293.3,,,,,,,,,,,,,,,,,,,,,,
-84.277187,46.589927,0,0,108,293.3,,,,,,,,,,,,,,,,,,,,,,
-84.277189,46.589942,0,0,109,293.3,,,,,,,,,,,,,,,,,,,,,,
-84.27719,46.589981,0,0,110,293.4,,,,,,,,,,,,,,,,,,,,,,
-84.277194,46.589993,0,0,111,293.4,,,,,,,,,,,,,,,,,,,,,,
-84.27721,46.590031,0,0,112,293.6,,,,,,,,,,,,,,,,,,,,,,
-84.277237,46.590067,0,0,113,293.7,,,,,,,,,,,,,,,,,,,,,,
-84.277245,46.590098,0,0,114,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277247,46.590105,0,0,115,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277258,46.590099,0,0,116,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277266,46.590094,0,0,117,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277268,46.59009,0,0,118,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277276,46.590076,0,0,119,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277268,46.59006,0,0,120,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277277,46.590051,0,0,121,293.9,,,,,,,,,,,,,,,,,,,,,,
-84.277288,46.590049,0,0,122,294.1,,,,,,,,,,,,,,,,,,,,,,
-84.277342,46.590036,0,0,123,294.3,,,,,,,,,,,,,,,,,,,,,,
-84.277366,46.590033,0,0,124,294.3,,,,,,,,,,,,,,,,,,,,,,
-84.2774,46.590013,0,0,125,294.5,,,,,,,,,,,,,,,,,,,,,,
-84.277442,46.58999,0,0,126,294.7,,,,,,,,,,,,,,,,,,,,,,
-84.277482,46.589979,0,0,127,294.9,,,,,,,,,,,,,,,,,,,,,,
-84.277513,46.589957,0,0,128,295.2,,,,,,,,,,,,,,,,,,,,,,
-84.277522,46.589929,0,0,129,295.2,,,,,,,,,,,,,,,,,,,,,,
-84.27754,46.589901,0,0,130,295.4,,,,,,,,,,,,,,,,,,,,,,
-84.277552,46.589893,0,0,131,295.4,,,,,,,,,,,,,,,,,,,,,,
-84.277597,46.58988,0,0,132,295.6,,,,,,,,,,,,,,,,,,,,,,
