X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.277238,46.587869,0,0,91,289.7,2024/09/14 17:58:54+00,,,,,,,,,,,,,,,,,,,,,
-84.277202,46.587909,0,0,92,289.7,2024/09/14 17:58:55+00,,,,,,,,,,,,,,,,,,,,,
-84.277165,46.587952,0,0,93,289.7,2024/09/14 17:58:56+00,,,,,,,,,,,,,,,,,,,,,
-84.277134,46.587996,0,0,94,289.7,2024/09/14 17:58:57+00,,,,,,,,,,,,,,,,,,,,,
-84.277109,46.588037,0,0,95,289.8,2024/09/14 17:58:58+00,,,,,,,,,,,,,,,,,,,,,
-84.277087,46.588073,0,0,96,289.8,2024/09/14 17:58:59+00,,,,,,,,,,,,,,,,,,,,,
-84.277075,46.588105,0,0,97,289.9,2024/09/14 17:59:00+00,,,,,,,,,,,,,,,,,,,,,
-84.277066,46.588135,0,0,98,289.9,2024/09/14 17:59:01+00,,,,,,,,,,,,,,,,,,,,,
-84.277058,46.588168,0,0,99,290,2024/09/14 17:59:02+00,,,,,,,,,,,,,,,,,,,,,
-84.277053,46.588199,0,0,100,290.1,2024/09/14 17:59:03+00,,,,,,,,,,,,,,,,,,,,,
-84.277051,46.58823,0,0,101,290.2,2024/09/14 17:59:04+00,,,,,,,,,,,,,,,,,,,,,
-84.277043,46.588269,0,0,102,290.3,2024/09/14 17:59:05+00,,,,,,,,,,,,,,,,,,,,,
-84.277038,46.58831,0,0,103,290.3,2024/09/14 17:59:06+00,,,,,,,,,,,,,,,,,,,,,
-84.277034,46.588344,0,0,104,290.4,2024/09/14 17:59:07+00,,,,,,,,,,,,,,,,,,,,,
-84.277035,46.588374,0,0,105,290.5,2024/09/14 17:59:08+00,,,,,,,,,,,,,,,,,,,,,
-84.277049,46.5884,0,0,106,290.5,2024/09/14 17:59:09+00,,,,,,,,,,,,,,,,,,,,,
-84.277066,46.588432,0,0,107,290.6,2024/09/14 17:59:10+00,,,,,,,,,,,,,,,,,,,,,
-84.277086,46.58847,0,0,108,290.7,2024/09/14 17:59:11+00,,,,,,,,,,,,,,,,,,,,,
-84.277108,46.588507,0,0,109,290.8,2024/09/14 17:59:12+00,,,,,,,,,,,,,,,,,,,,,
-84.277123,46.588552,0,0,110,291,2024/09/14 17:59:13+00,,,,,,,,,,,,,,,,,,,,,
-84.27714,46.588589,0,0,111,291.1,2024/09/14 17:59:14+00,,,,,,,,,,,,,,,,,,,,,
-84.277163,46.588628,0,0,112,291.2,2024/09/14 17:59:15+00,,,,,,,,,,,,,,,,,,,,,
-84.277195,46.588673,0,0,113,291.4,2024/09/14 17:59:16+00,,,,,,,,,,,,,,,,,,,,,
-84.27721,46.588714,0,0,114,291.5,2024/09/14 17:59:17+00,,,,,,,,,,,,,,,,,,,,,
-84.277222,46.588746,0,0,115,291.6,2024/09/14 17:59:18+00,,,,,,,,,,,,,,,,,,,,,
-84.277228,46.588787,0,0,116,291.8,2024/09/14 17:59:19+00,,,,,,,,,,,,,,,,,,,,,
-84.27724,46.588828,0,0,117,292,2024/09/14 17:59:20+00,,,,,,,,,,,,,,,,,,,,,
-84.277241,46.588863,0,0,118,292.2,2024/09/14 17:59:21+00,,,,,,,,,,,,,,,,,,,,,
-84.277238,46.588894,0,0,119,292.3,2024/09/14 17:59:22+00,,,,,,,,,,,,,,,,,,,,,
-84.277233,46.588925,0,0,120,292.5,2024/09/14 17:59:23+00,,,,,,,,,,,,,,,,,,,,,
-84.277232,46.588958,0,0,121,292.6,2024/09/14 17:59:24+00,,,,,,,,,,,,,,,,,,,,,
-84.277229,46.588997,0,0,122,292.8,2024/09/14 17:59:25+00,,,,,,,,,,,,,,,,,,,,,
-84.277219,46.589047,0,0,123,292.9,2024/09/14 17:59:26+00,,,,,,,,,,,,,,,,,,,,,
-84.277212,46.589086,0,0,124,293,2024/09/14 17:59:27+00,,,,,,,,,,,,,,,,,,,,,
-84.277209,46.589124,0,0,125,293.1,2024/09/14 17:59:28+00,,,,,,,,,,,,,,,,,,,,,
-84.277202,46.589161,0,0,126,293.1,2024/09/14 17:59:29+00,,,,,,,,,,,,,,,,,,,,,
-84.277205,46.589205,0,0,127,293.2,2024/09/14 17:59:30+00,,,,,,,,,,,,,,,,,,,,,
-84.277207,46.589242,0,0,128,293.2,2024/09/14 17:59:31+00,,,,,,,,,,,,,,,,,,,,,
-84.277212,46.589276,0,0,129,293.3,2024/09/14 17:59:32+00,,,,,,,,,,,,,,,,,,,,,
-84.277219,46.589312,0,0,130,293.4,2024/09/14 17:59:33+00,,,,,,,,,,,,,,,,,,,,,
-84.277242,46.589338,0,0,131,293.4,2024/09/14 17:59:34+00,,,,,,,,,,,,,,,,,,,,,
-84.277266,46.589364,0,0,132,293.5,2024/09/14 17:59:35+00,,,,,,,,,,,,,,,,,,,,,
-84.277286,46.589391,0,0,133,293.6,2024/09/14 17:59:36+00,,,,,,,,,,,,,,,,,,,,,
-84.277273,46.589425,0,0,134,293.6,2024/09/14 17:59:37+00,,,,,,,,,,,,,,,,,,,,,
-84.27726,46.589437,0,0,135,293.6,2024/09/14 17:59:38+00,,,,,,,,,,,,,,,,,,,,,
-84.277218,46.589468,0,0,136,293.7,2024/09/14 17:59:39+00,,,,,,,,,,,,,,,,,,,,,
-84.277175,46.589502,0,0,137,294,2024/09/14 17:59:40+00,,,,,,,,,,,,,,,,,,,,,
-84.27714,46.589533,0,0,138,294.1,2024/09/14 17:59:41+00,,,,,,,,,,,,,,,,,,,,,
-84.277115,46.589559,0,0,139,294.3,2024/09/14 17:59:42+00,,,,,,,,,,,,,,,,,,,,,
-84.277074,46.589585,0,0,140,294.4,2024/09/14 17:59:43+00,,,,,,,,,,,,,,,,,,,,,
-84.277029,46.589609,0,0,141,294.6,2024/09/14 17:59:44+00,,,,,,,,,,,,,,,,,,,,,
-84.27698,46.589642,0,0,142,294.8,2024/09/14 17:59:45+00,,,,,,,,,,,,,,,,,,,,,
-84.27695,46.589668,0,0,143,295,2024/09/14 17:59:46+00,,,,,,,,,,,,,,,,,,,,,
-84.276943,46.589689,0,0,144,295,2024/09/14 17:59:47+00,,,,,,,,,,,,,,,,,,,,,
-84.27695,46.5897,0,0,145,295.1,2024/09/14 17:59:48+00,,,,,,,,,,,,,,,,,,,,,
-84.276956,46.58973,0,0,146,295.2,2024/09/14 17:59:49+00,,,,,,,,,,,,,,,,,,,,,
-84.276956,46.589764,0,0,147,295.3,2024/09/14 17:59:50+00,,,,,,,,,,,,,,,,,,,,,
-84.276959,46.589799,0,0,148,295.4,2024/09/14 17:59:51+00,,,,,,,,,,,,,,,,,,,,,
-84.276976,46.589835,0,0,149,295.5,2024/09/14 17:59:52+00,,,,,,,,,,,,,,,,,,,,,
-84.276993,46.589862,0,0,150,295.5,2024/09/14 17:59:53+00,,,,,,,,,,,,,,,,,,,,,
-84.276979,46.589885,0,0,151,295.6,2024/09/14 17:59:54+00,,,,,,,,,,,,,,,,,,,,,
-84.276969,46.589896,0,0,152,295.6,2024/09/14 17:59:55+00,,,,,,,,,,,,,,,,,,,,,
-84.276945,46.589919,0,0,153,295.7,2024/09/14 17:59:56+00,,,,,,,,,,,,,,,,,,,,,
-84.276924,46.58996,0,0,154,295.8,2024/09/14 17:59:57+00,,,,,,,,,,,,,,,,,,,,,
-84.276917,46.589975,0,0,155,295.8,2024/09/14 17:59:58+00,,,,,,,,,,,,,,,,,,,,,
-84.276915,46.590011,0,0,156,295.8,2024/09/14 17:59:59+00,,,,,,,,,,,,,,,,,,,,,
-84.276917,46.590022,0,0,157,295.8,2024/09/14 18:00:00+00,,,,,,,,,,,,,,,,,,,,,
-84.276929,46.590051,0,0,158,295.9,2024/09/14 18:00:01+00,,,,,,,,,,,,,,,,,,,,,
-84.276945,46.590082,0,0,159,295.9,2024/09/14 18:00:02+00,,,,,,,,,,,,,,,,,,,,,
-84.276961,46.59011,0,0,160,295.8,2024/09/14 18:00:03+00,,,,,,,,,,,,,,,,,,,,,
-84.27699,46.590145,0,0,161,295.8,2024/09/14 18:00:04+00,,,,,,,,,,,,,,,,,,,,,
-84.277001,46.590155,0,0,162,295.8,2024/09/14 18:00:05+00,,,,,,,,,,,,,,,,,,,,,
-84.277019,46.590174,0,0,163,295.7,2024/09/14 18:00:06+00,,,,,,,,,,,,,,,,,,,,,
-84.277023,46.590184,0,0,164,295.7,2024/09/14 18:00:07+00,,,,,,,,,,,,,,,,,,,,,
-84.277035,46.590201,0,0,165,295.7,2024/09/14 18:00:08+00,,,,,,,,,,,,,,,,,,,,,
-84.277051,46.590214,0,0,166,295.6,2024/09/14 18:00:09+00,,,,,,,,,,,,,,,,,,,,,
-84.277067,46.590227,0,0,167,295.6,2024/09/14 18:00:10+00,,,,,,,,,,,,,,,,,,,,,
-84.277118,46.590242,0,0,168,295.5,2024/09/14 18:00:11+00,,,,,,,,,,,,,,,,,,,,,
-84.277138,46.590247,0,0,169,295.5,2024/09/14 18:00:12+00,,,,,,,,,,,,,,,,,,,,,
-84.277181,46.59023,0,0,170,295.4,2024/09/14 18:00:13+00,,,,,,,,,,,,,,,,,,,,,
-84.277196,46.590222,0,0,171,295.3,2024/09/14 18:00:14+00,,,,,,,,,,,,,,,,,,,,,
-84.277268,46.59021,0,0,172,295.2,2024/09/14 18:00:15+00,,,,,,,,,,,,,,,,,,,,,
-84.277305,46.590211,0,0,173,295.1,2024/09/14 18:00:16+00,,,,,,,,,,,,,,,,,,,,,
-84.277392,46.59021,0,0,174,294.8,2024/09/14 18:00:17+00,,,,,,,,,,,,,,,,,,,,,
-84.277457,46.590194,0,0,175,294.7,2024/09/14 18:00:18+00,,,,,,,,,,,,,,,,,,,,,
-84.277529,46.590176,0,0,176,294.5,2024/09/14 18:00:19+00,,,,,,,,,,,,,,,,,,,,,
-84.277585,46.590159,0,0,177,294.4,2024/09/14 18:00:20+00,,,,,,,,,,,,,,,,,,,,,
-84.277637,46.590147,0,0,178,294.4,2024/09/14 18:00:21+00,,,,,,,,,,,,,,,,,,,,,
-84.277686,46.590125,0,0,179,294.3,2024/09/14 18:00:22+00,,,,,,,,,,,,,,,,,,,,,
-84.277698,46.590111,0,0,180,294.3,2024/09/14 18:00:23+00,,,,,,,,,,,,,,,,,,,,,
-84.277736,46.590098,0,0,181,294.4,2024/09/14 18:00:24+00,,,,,,,,,,,,,,,,,,,,,
-84.277776,46.590087,0,0,182,294.4,2024/09/14 18:00:25+00,,,,,,,,,,,,,,,,,,,,,
-84.277823,46.590084,0,0,183,294.5,2024/09/14 18:00:26+00,,,,,,,,,,,,,,,,,,,,,
-84.277842,46.590084,0,0,184,294.5,2024/09/14 18:00:27+00,,,,,,,,,,,,,,,,,,,,,
-84.277894,46.590078,0,0,185,294.6,2024/09/14 18:00:28+00,,,,,,,,,,,,,,,,,,,,,
-84.277898,46.590029,0,0,186,294.8,2024/09/14 18:00:29+00,,,,,,,,,,,,,,,,,,,,,
-84.27794,46.590014,0,0,187,294.9,2024/09/14 18:00:30+00,,,,,,,,,,,,,,,,,,,,,
-84.27799,46.590011,0,0,188,295,2024/09/14 18:00:31+00,,,,,,,,,,,,,,,,,,,,,
-84.277988,46.590004,0,0,189,295,2024/09/14 18:00:32+00,,,,,,,,,,,,,,,,,,,,,
-84.277967,46.590004,0,0,190,295.1,2024/09/14 18:00:33+00,,,,,,,,,,,,,,,,,,,,,
