X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.533172,46.5288,0,0,593,212.5,2024/11/09 17:06:55+00,,,,,,,,,,,,,,,,,,,,,
-84.533109,46.528855,0,0,594,212.4,2024/11/09 17:06:56+00,,,,,,,,,,,,,,,,,,,,,
-84.533049,46.528913,0,0,595,212.4,2024/11/09 17:06:57+00,,,,,,,,,,,,,,,,,,,,,
-84.532992,46.528966,0,0,596,212.4,2024/11/09 17:06:58+00,,,,,,,,,,,,,,,,,,,,,
-84.532936,46.529026,0,0,597,212.3,2024/11/09 17:06:59+00,,,,,,,,,,,,,,,,,,,,,
-84.532878,46.529087,0,0,598,212.3,2024/11/09 17:07:00+00,,,,,,,,,,,,,,,,,,,,,
-84.532818,46.529146,0,0,599,212.2,2024/11/09 17:07:01+00,,,,,,,,,,,,,,,,,,,,,
-84.532763,46.529204,0,0,600,212.2,2024/11/09 17:07:02+00,,,,,,,,,,,,,,,,,,,,,
-84.532713,46.52926,0,0,601,212.1,2024/11/09 17:07:03+00,,,,,,,,,,,,,,,,,,,,,
-84.532664,46.529318,0,0,602,212,2024/11/09 17:07:04+00,,,,,,,,,,,,,,,,,,,,,
-84.532614,46.529376,0,0,603,212,2024/11/09 17:07:05+00,,,,,,,,,,,,,,,,,,,,,
-84.532564,46.529433,0,0,604,211.9,2024/11/09 17:07:06+00,,,,,,,,,,,,,,,,,,,,,
-84.532517,46.52949,0,0,605,211.8,2024/11/09 17:07:07+00,,,,,,,,,,,,,,,,,,,,,
-84.532473,46.529549,0,0,606,211.8,2024/11/09 17:07:08+00,,,,,,,,,,,,,,,,,,,,,
-84.53243,46.529607,0,0,607,211.7,2024/11/09 17:07:09+00,,,,,,,,,,,,,,,,,,,,,
-84.53239,46.529669,0,0,608,211.6,2024/11/09 17:07:10+00,,,,,,,,,,,,,,,,,,,,,
-84.532349,46.52973,0,0,609,211.6,2024/11/09 17:07:11+00,,,,,,,,,,,,,,,,,,,,,
-84.532306,46.529792,0,0,610,211.5,2024/11/09 17:07:12+00,,,,,,,,,,,,,,,,,,,,,
-84.532263,46.529853,0,0,611,211.4,2024/11/09 17:07:13+00,,,,,,,,,,,,,,,,,,,,,
-84.53222,46.529913,0,0,612,211.4,2024/11/09 17:07:14+00,,,,,,,,,,,,,,,,,,,,,
-84.532173,46.529973,0,0,613,211.3,2024/11/09 17:07:15+00,,,,,,,,,,,,,,,,,,,,,
-84.532127,46.530026,0,0,614,211.2,2024/11/09 17:07:16+00,,,,,,,,,,,,,,,,,,,,,
-84.532082,46.530087,0,0,615,211.2,2024/11/09 17:07:17+00,,,,,,,,,,,,,,,,,,,,,
-84.532038,46.530149,0,0,616,211.1,2024/11/09 17:07:18+00,,,,,,,,,,,,,,,,,,,,,
-84.531994,46.53021,0,0,617,211.1,2024/11/09 17:07:19+00,,,,,,,,,,,,,,,,,,,,,
-84.531948,46.530272,0,0,618,211,2024/11/09 17:07:20+00,,,,,,,,,,,,,,,,,,,,,
-84.5319,46.530335,0,0,619,210.9,2024/11/09 17:07:21+00,,,,,,,,,,,,,,,,,,,,,
-84.531858,46.530392,0,0,620,210.9,2024/11/09 17:07:22+00,,,,,,,,,,,,,,,,,,,,,
-84.531819,46.530448,0,0,621,210.8,2024/11/09 17:07:23+00,,,,,,,,,,,,,,,,,,,,,
-84.531776,46.530507,0,0,622,210.7,2024/11/09 17:07:24+00,,,,,,,,,,,,,,,,,,,,,
-84.531731,46.530567,0,0,623,210.7,2024/11/09 17:07:25+00,,,,,,,,,,,,,,,,,,,,,
-84.531685,46.530632,0,0,624,210.6,2024/11/09 17:07:26+00,,,,,,,,,,,,,,,,,,,,,
-84.53164,46.530698,0,0,625,210.6,2024/11/09 17:07:27+00,,,,,,,,,,,,,,,,,,,,,
-84.531591,46.530765,0,0,626,210.5,2024/11/09 17:07:28+00,,,,,,,,,,,,,,,,,,,,,
-84.531544,46.53083,0,0,627,210.5,2024/11/09 17:07:29+00,,,,,,,,,,,,,,,,,,,,,
-84.531497,46.53089,0,0,628,210.4,2024/11/09 17:07:30+00,,,,,,,,,,,,,,,,,,,,,
-84.531449,46.530948,0,0,629,210.4,2024/11/09 17:07:31+00,,,,,,,,,,,,,,,,,,,,,
-84.531401,46.531005,0,0,630,210.3,2024/11/09 17:07:32+00,,,,,,,,,,,,,,,,,,,,,
-84.531353,46.531064,0,0,631,210.3,2024/11/09 17:07:33+00,,,,,,,,,,,,,,,,,,,,,
-84.531304,46.531125,0,0,632,210.2,2024/11/09 17:07:34+00,,,,,,,,,,,,,,,,,,,,,
-84.531248,46.531185,0,0,633,210.2,2024/11/09 17:07:35+00,,,,,,,,,,,,,,,,,,,,,
-84.531191,46.531244,0,0,634,210.2,2024/11/09 17:07:36+00,,,,,,,,,,,,,,,,,,,,,
-84.531132,46.531298,0,0,635,210.2,2024/11/09 17:07:37+00,,,,,,,,,,,,,,,,,,,,,
-84.531073,46.531348,0,0,636,210.2,2024/11/09 17:07:38+00,,,,,,,,,,,,,,,,,,,,,
-84.531016,46.531399,0,0,637,210.2,2024/11/09 17:07:39+00,,,,,,,,,,,,,,,,,,,,,
-84.530957,46.531449,0,0,638,210.3,2024/11/09 17:07:40+00,,,,,,,,,,,,,,,,,,,,,
-84.530894,46.5315,0,0,639,210.3,2024/11/09 17:07:41+00,,,,,,,,,,,,,,,,,,,,,
-84.530827,46.53155,0,0,640,210.4,2024/11/09 17:07:42+00,,,,,,,,,,,,,,,,,,,,,
-84.530759,46.5316,0,0,641,210.5,2024/11/09 17:07:43+00,,,,,,,,,,,,,,,,,,,,,
-84.530685,46.531651,0,0,642,210.7,2024/11/09 17:07:44+00,,,,,,,,,,,,,,,,,,,,,
-84.530611,46.531698,0,0,643,210.8,2024/11/09 17:07:45+00,,,,,,,,,,,,,,,,,,,,,
-84.530536,46.531748,0,0,644,211,2024/11/09 17:07:46+00,,,,,,,,,,,,,,,,,,,,,
-84.53046,46.531797,0,0,645,211.1,2024/11/09 17:07:47+00,,,,,,,,,,,,,,,,,,,,,
-84.530383,46.531844,0,0,646,211.3,2024/11/09 17:07:48+00,,,,,,,,,,,,,,,,,,,,,
-84.530303,46.531894,0,0,647,211.5,2024/11/09 17:07:49+00,,,,,,,,,,,,,,,,,,,,,
-84.530225,46.53194,0,0,648,211.7,2024/11/09 17:07:50+00,,,,,,,,,,,,,,,,,,,,,
-84.530148,46.531985,0,0,649,211.9,2024/11/09 17:07:51+00,,,,,,,,,,,,,,,,,,,,,
-84.53007,46.53203,0,0,650,212.2,2024/11/09 17:07:52+00,,,,,,,,,,,,,,,,,,,,,
-84.52999,46.532074,0,0,651,212.4,2024/11/09 17:07:53+00,,,,,,,,,,,,,,,,,,,,,
-84.529907,46.532121,0,0,652,212.7,2024/11/09 17:07:54+00,,,,,,,,,,,,,,,,,,,,,
-84.529825,46.532168,0,0,653,213,2024/11/09 17:07:55+00,,,,,,,,,,,,,,,,,,,,,
-84.529743,46.532214,0,0,654,213.3,2024/11/09 17:07:56+00,,,,,,,,,,,,,,,,,,,,,
-84.529663,46.532258,0,0,655,213.6,2024/11/09 17:07:57+00,,,,,,,,,,,,,,,,,,,,,
-84.529583,46.532298,0,0,656,213.8,2024/11/09 17:07:58+00,,,,,,,,,,,,,,,,,,,,,
-84.529503,46.532327,0,0,657,214.1,2024/11/09 17:07:59+00,,,,,,,,,,,,,,,,,,,,,
-84.529421,46.532361,0,0,658,214.3,2024/11/09 17:08:00+00,,,,,,,,,,,,,,,,,,,,,
-84.529337,46.532391,0,0,659,214.5,2024/11/09 17:08:01+00,,,,,,,,,,,,,,,,,,,,,
-84.529255,46.532419,0,0,660,214.7,2024/11/09 17:08:02+00,,,,,,,,,,,,,,,,,,,,,
-84.529172,46.532446,0,0,661,214.9,2024/11/09 17:08:03+00,,,,,,,,,,,,,,,,,,,,,
-84.529086,46.532476,0,0,662,215.1,2024/11/09 17:08:04+00,,,,,,,,,,,,,,,,,,,,,
-84.528998,46.532512,0,0,663,215.3,2024/11/09 17:08:05+00,,,,,,,,,,,,,,,,,,,,,
-84.528909,46.532545,0,0,664,215.6,2024/11/09 17:08:06+00,,,,,,,,,,,,,,,,,,,,,
-84.528826,46.532575,0,0,665,215.8,2024/11/09 17:08:07+00,,,,,,,,,,,,,,,,,,,,,
-84.528737,46.532603,0,0,666,216,2024/11/09 17:08:08+00,,,,,,,,,,,,,,,,,,,,,
-84.528645,46.532629,0,0,667,216.2,2024/11/09 17:08:09+00,,,,,,,,,,,,,,,,,,,,,
-84.528555,46.532653,0,0,668,216.5,2024/11/09 17:08:10+00,,,,,,,,,,,,,,,,,,,,,
-84.528468,46.532675,0,0,669,216.7,2024/11/09 17:08:11+00,,,,,,,,,,,,,,,,,,,,,
-84.528377,46.532696,0,0,670,216.9,2024/11/09 17:08:12+00,,,,,,,,,,,,,,,,,,,,,
-84.528287,46.532717,0,0,671,217.1,2024/11/09 17:08:13+00,,,,,,,,,,,,,,,,,,,,,
-84.528194,46.532738,0,0,672,217.3,2024/11/09 17:08:14+00,,,,,,,,,,,,,,,,,,,,,
-84.528096,46.532757,0,0,673,217.5,2024/11/09 17:08:15+00,,,,,,,,,,,,,,,,,,,,,
-84.528001,46.532775,0,0,674,217.8,2024/11/09 17:08:16+00,,,,,,,,,,,,,,,,,,,,,
-84.527907,46.532791,0,0,675,218,2024/11/09 17:08:17+00,,,,,,,,,,,,,,,,,,,,,
-84.527818,46.532807,0,0,676,218.3,2024/11/09 17:08:18+00,,,,,,,,,,,,,,,,,,,,,
-84.527726,46.532824,0,0,677,218.5,2024/11/09 17:08:19+00,,,,,,,,,,,,,,,,,,,,,
-84.527632,46.532841,0,0,678,218.8,2024/11/09 17:08:20+00,,,,,,,,,,,,,,,,,,,,,
-84.527536,46.532855,0,0,679,219,2024/11/09 17:08:21+00,,,,,,,,,,,,,,,,,,,,,
-84.52744,46.532866,0,0,680,219.3,2024/11/09 17:08:22+00,,,,,,,,,,,,,,,,,,,,,
-84.527344,46.532874,0,0,681,219.5,2024/11/09 17:08:23+00,,,,,,,,,,,,,,,,,,,,,
-84.527246,46.532881,0,0,682,219.8,2024/11/09 17:08:24+00,,,,,,,,,,,,,,,,,,,,,
-84.52715,46.532888,0,0,683,220,2024/11/09 17:08:25+00,,,,,,,,,,,,,,,,,,,,,
-84.527053,46.532895,0,0,684,220.2,2024/11/09 17:08:26+00,,,,,,,,,,,,,,,,,,,,,
-84.526955,46.532902,0,0,685,220.4,2024/11/09 17:08:27+00,,,,,,,,,,,,,,,,,,,,,
-84.526855,46.532909,0,0,686,220.7,2024/11/09 17:08:28+00,,,,,,,,,,,,,,,,,,,,,
-84.526759,46.532914,0,0,687,220.9,2024/11/09 17:08:29+00,,,,,,,,,,,,,,,,,,,,,
-84.526664,46.532917,0,0,688,221.1,2024/11/09 17:08:30+00,,,,,,,,,,,,,,,,,,,,,
-84.526571,46.532919,0,0,689,221.2,2024/11/09 17:08:31+00,,,,,,,,,,,,,,,,,,,,,
-84.526482,46.532919,0,0,690,221.4,2024/11/09 17:08:32+00,,,,,,,,,,,,,,,,,,,,,
-84.526392,46.532918,0,0,691,221.5,2024/11/09 17:08:33+00,,,,,,,,,,,,,,,,,,,,,
-84.526312,46.532918,0,0,692,221.6,2024/11/09 17:08:34+00,,,,,,,,,,,,,,,,,,,,,
-84.526221,46.532913,0,0,693,221.7,2024/11/09 17:08:35+00,,,,,,,,,,,,,,,,,,,,,
-84.526131,46.532908,0,0,694,221.8,2024/11/09 17:08:36+00,,,,,,,,,,,,,,,,,,,,,
-84.526036,46.532901,0,0,695,221.9,2024/11/09 17:08:37+00,,,,,,,,,,,,,,,,,,,,,
-84.525941,46.532891,0,0,696,221.9,2024/11/09 17:08:38+00,,,,,,,,,,,,,,,,,,,,,
-84.525852,46.532881,0,0,697,221.9,2024/11/09 17:08:39+00,,,,,,,,,,,,,,,,,,,,,
-84.525766,46.532872,0,0,698,221.9,2024/11/09 17:08:40+00,,,,,,,,,,,,,,,,,,,,,
-84.525679,46.532863,0,0,699,221.9,2024/11/09 17:08:41+00,,,,,,,,,,,,,,,,,,,,,
-84.525592,46.532853,0,0,700,221.8,2024/11/09 17:08:42+00,,,,,,,,,,,,,,,,,,,,,
-84.525505,46.532843,0,0,701,221.8,2024/11/09 17:08:43+00,,,,,,,,,,,,,,,,,,,,,
-84.525419,46.532835,0,0,702,221.7,2024/11/09 17:08:44+00,,,,,,,,,,,,,,,,,,,,,
-84.525334,46.532828,0,0,703,221.7,2024/11/09 17:08:45+00,,,,,,,,,,,,,,,,,,,,,
-84.52525,46.532819,0,0,704,221.6,2024/11/09 17:08:46+00,,,,,,,,,,,,,,,,,,,,,
-84.525169,46.532811,0,0,705,221.4,2024/11/09 17:08:47+00,,,,,,,,,,,,,,,,,,,,,
-84.525093,46.532803,0,0,706,221.3,2024/11/09 17:08:48+00,,,,,,,,,,,,,,,,,,,,,
-84.525005,46.532796,0,0,707,221.2,2024/11/09 17:08:49+00,,,,,,,,,,,,,,,,,,,,,
-84.524911,46.53279,0,0,708,221,2024/11/09 17:08:50+00,,,,,,,,,,,,,,,,,,,,,
-84.524818,46.532783,0,0,709,220.8,2024/11/09 17:08:51+00,,,,,,,,,,,,,,,,,,,,,
-84.524731,46.532775,0,0,710,220.7,2024/11/09 17:08:52+00,,,,,,,,,,,,,,,,,,,,,
-84.524644,46.532767,0,0,711,220.5,2024/11/09 17:08:53+00,,,,,,,,,,,,,,,,,,,,,
-84.524552,46.532758,0,0,712,220.3,2024/11/09 17:08:54+00,,,,,,,,,,,,,,,,,,,,,
-84.524462,46.53275,0,0,713,220.1,2024/11/09 17:08:55+00,,,,,,,,,,,,,,,,,,,,,
-84.524372,46.532742,0,0,714,219.9,2024/11/09 17:08:56+00,,,,,,,,,,,,,,,,,,,,,
-84.524284,46.532734,0,0,715,219.7,2024/11/09 17:08:57+00,,,,,,,,,,,,,,,,,,,,,
-84.524192,46.532725,0,0,716,219.5,2024/11/09 17:08:58+00,,,,,,,,,,,,,,,,,,,,,
-84.524101,46.532716,0,0,717,219.3,2024/11/09 17:08:59+00,,,,,,,,,,,,,,,,,,,,,
-84.524012,46.532707,0,0,718,219.1,2024/11/09 17:09:00+00,,,,,,,,,,,,,,,,,,,,,
-84.523926,46.532697,0,0,719,218.9,2024/11/09 17:09:01+00,,,,,,,,,,,,,,,,,,,,,
-84.52384,46.532687,0,0,720,218.8,2024/11/09 17:09:02+00,,,,,,,,,,,,,,,,,,,,,
-84.523751,46.532678,0,0,721,218.6,2024/11/09 17:09:03+00,,,,,,,,,,,,,,,,,,,,,
-84.523663,46.532672,0,0,722,218.4,2024/11/09 17:09:04+00,,,,,,,,,,,,,,,,,,,,,
-84.523568,46.532666,0,0,723,218.2,2024/11/09 17:09:05+00,,,,,,,,,,,,,,,,,,,,,
-84.523478,46.532657,0,0,724,218,2024/11/09 17:09:06+00,,,,,,,,,,,,,,,,,,,,,
-84.523375,46.532647,0,0,725,217.8,2024/11/09 17:09:07+00,,,,,,,,,,,,,,,,,,,,,
-84.523273,46.532637,0,0,726,217.6,2024/11/09 17:09:08+00,,,,,,,,,,,,,,,,,,,,,
-84.523178,46.532627,0,0,727,217.4,2024/11/09 17:09:09+00,,,,,,,,,,,,,,,,,,,,,
-84.523087,46.532617,0,0,728,217.2,2024/11/09 17:09:10+00,,,,,,,,,,,,,,,,,,,,,
-84.522995,46.532608,0,0,729,217,2024/11/09 17:09:11+00,,,,,,,,,,,,,,,,,,,,,
-84.522901,46.5326,0,0,730,216.7,2024/11/09 17:09:12+00,,,,,,,,,,,,,,,,,,,,,
-84.522812,46.532595,0,0,731,216.5,2024/11/09 17:09:13+00,,,,,,,,,,,,,,,,,,,,,
-84.522719,46.532587,0,0,732,216.3,2024/11/09 17:09:14+00,,,,,,,,,,,,,,,,,,,,,
-84.522627,46.53258,0,0,733,216.1,2024/11/09 17:09:15+00,,,,,,,,,,,,,,,,,,,,,
-84.522535,46.532573,0,0,734,215.8,2024/11/09 17:09:16+00,,,,,,,,,,,,,,,,,,,,,
-84.52244,46.532567,0,0,735,215.6,2024/11/09 17:09:17+00,,,,,,,,,,,,,,,,,,,,,
-84.522344,46.53256,0,0,736,215.3,2024/11/09 17:09:18+00,,,,,,,,,,,,,,,,,,,,,
-84.522248,46.532554,0,0,737,215.1,2024/11/09 17:09:19+00,,,,,,,,,,,,,,,,,,,,,
-84.522153,46.532549,0,0,738,214.8,2024/11/09 17:09:20+00,,,,,,,,,,,,,,,,,,,,,
-84.522057,46.532545,0,0,739,214.6,2024/11/09 17:09:21+00,,,,,,,,,,,,,,,,,,,,,
-84.52196,46.532541,0,0,740,214.3,2024/11/09 17:09:22+00,,,,,,,,,,,,,,,,,,,,,
-84.521866,46.532539,0,0,741,214,2024/11/09 17:09:23+00,,,,,,,,,,,,,,,,,,,,,
-84.521768,46.532538,0,0,742,213.8,2024/11/09 17:09:24+00,,,,,,,,,,,,,,,,,,,,,
-84.521671,46.53254,0,0,743,213.5,2024/11/09 17:09:25+00,,,,,,,,,,,,,,,,,,,,,
-84.521573,46.532544,0,0,744,213.2,2024/11/09 17:09:26+00,,,,,,,,,,,,,,,,,,,,,
-84.521472,46.532549,0,0,745,213,2024/11/09 17:09:27+00,,,,,,,,,,,,,,,,,,,,,
-84.52137,46.532555,0,0,746,212.7,2024/11/09 17:09:28+00,,,,,,,,,,,,,,,,,,,,,
-84.521266,46.532563,0,0,747,212.4,2024/11/09 17:09:29+00,,,,,,,,,,,,,,,,,,,,,
-84.521162,46.532572,0,0,748,212.1,2024/11/09 17:09:30+00,,,,,,,,,,,,,,,,,,,,,
-84.521061,46.532582,0,0,749,211.8,2024/11/09 17:09:31+00,,,,,,,,,,,,,,,,,,,,,
-84.520962,46.532594,0,0,750,211.6,2024/11/09 17:09:32+00,,,,,,,,,,,,,,,,,,,,,
-84.520861,46.532606,0,0,751,211.3,2024/11/09 17:09:33+00,,,,,,,,,,,,,,,,,,,,,
-84.520759,46.532617,0,0,752,211,2024/11/09 17:09:34+00,,,,,,,,,,,,,,,,,,,,,
-84.520656,46.532628,0,0,753,210.7,2024/11/09 17:09:35+00,,,,,,,,,,,,,,,,,,,,,
-84.520544,46.532638,0,0,754,210.5,2024/11/09 17:09:36+00,,,,,,,,,,,,,,,,,,,,,
-84.520428,46.532647,0,0,755,210.2,2024/11/09 17:09:37+00,,,,,,,,,,,,,,,,,,,,,
-84.520307,46.532657,0,0,756,210,2024/11/09 17:09:38+00,,,,,,,,,,,,,,,,,,,,,
-84.520194,46.53267,0,0,757,209.9,2024/11/09 17:09:39+00,,,,,,,,,,,,,,,,,,,,,
-84.520091,46.532682,0,0,758,209.8,2024/11/09 17:09:40+00,,,,,,,,,,,,,,,,,,,,,
-84.519987,46.532698,0,0,759,209.8,2024/11/09 17:09:41+00,,,,,,,,,,,,,,,,,,,,,
-84.519891,46.532711,0,0,760,209.8,2024/11/09 17:09:42+00,,,,,,,,,,,,,,,,,,,,,
-84.519791,46.532721,0,0,761,209.8,2024/11/09 17:09:43+00,,,,,,,,,,,,,,,,,,,,,
-84.519693,46.532732,0,0,762,209.8,2024/11/09 17:09:44+00,,,,,,,,,,,,,,,,,,,,,
-84.519594,46.532745,0,0,763,209.8,2024/11/09 17:09:45+00,,,,,,,,,,,,,,,,,,,,,
-84.519493,46.532758,0,0,764,209.9,2024/11/09 17:09:46+00,,,,,,,,,,,,,,,,,,,,,
-84.519392,46.53277,0,0,765,210,2024/11/09 17:09:47+00,,,,,,,,,,,,,,,,,,,,,
-84.519295,46.532782,0,0,766,210.1,2024/11/09 17:09:48+00,,,,,,,,,,,,,,,,,,,,,
-84.519194,46.532793,0,0,767,210.2,2024/11/09 17:09:49+00,,,,,,,,,,,,,,,,,,,,,
-84.51909,46.532803,0,0,768,210.3,2024/11/09 17:09:50+00,,,,,,,,,,,,,,,,,,,,,
-84.518986,46.532812,0,0,769,210.4,2024/11/09 17:09:51+00,,,,,,,,,,,,,,,,,,,,,
-84.518884,46.532821,0,0,770,210.5,2024/11/09 17:09:52+00,,,,,,,,,,,,,,,,,,,,,
-84.518787,46.53283,0,0,771,210.5,2024/11/09 17:09:53+00,,,,,,,,,,,,,,,,,,,,,
-84.518687,46.53284,0,0,772,210.6,2024/11/09 17:09:54+00,,,,,,,,,,,,,,,,,,,,,
-84.518598,46.532851,0,0,773,210.6,2024/11/09 17:09:55+00,,,,,,,,,,,,,,,,,,,,,
-84.518502,46.532863,0,0,774,210.6,2024/11/09 17:09:56+00,,,,,,,,,,,,,,,,,,,,,
-84.518404,46.532873,0,0,775,210.6,2024/11/09 17:09:57+00,,,,,,,,,,,,,,,,,,,,,
-84.518299,46.532885,0,0,776,210.6,2024/11/09 17:09:58+00,,,,,,,,,,,,,,,,,,,,,
-84.518196,46.532899,0,0,777,210.6,2024/11/09 17:09:59+00,,,,,,,,,,,,,,,,,,,,,
-84.518093,46.532911,0,0,778,210.6,2024/11/09 17:10:00+00,,,,,,,,,,,,,,,,,,,,,
-84.517993,46.532923,0,0,779,210.6,2024/11/09 17:10:01+00,,,,,,,,,,,,,,,,,,,,,
-84.517894,46.532934,0,0,780,210.6,2024/11/09 17:10:02+00,,,,,,,,,,,,,,,,,,,,,
-84.517797,46.532946,0,0,781,210.5,2024/11/09 17:10:03+00,,,,,,,,,,,,,,,,,,,,,
-84.517697,46.532957,0,0,782,210.5,2024/11/09 17:10:04+00,,,,,,,,,,,,,,,,,,,,,
-84.517596,46.532965,0,0,783,210.5,2024/11/09 17:10:05+00,,,,,,,,,,,,,,,,,,,,,
-84.517494,46.532974,0,0,784,210.4,2024/11/09 17:10:06+00,,,,,,,,,,,,,,,,,,,,,
-84.517395,46.532984,0,0,785,210.4,2024/11/09 17:10:07+00,,,,,,,,,,,,,,,,,,,,,
-84.517297,46.532994,0,0,786,210.4,2024/11/09 17:10:08+00,,,,,,,,,,,,,,,,,,,,,
-84.517205,46.533002,0,0,787,210.4,2024/11/09 17:10:09+00,,,,,,,,,,,,,,,,,,,,,
-84.517111,46.533012,0,0,788,210.3,2024/11/09 17:10:10+00,,,,,,,,,,,,,,,,,,,,,
-84.517016,46.533023,0,0,789,210.3,2024/11/09 17:10:11+00,,,,,,,,,,,,,,,,,,,,,
-84.516921,46.533034,0,0,790,210.3,2024/11/09 17:10:12+00,,,,,,,,,,,,,,,,,,,,,
-84.516823,46.533044,0,0,791,210.3,2024/11/09 17:10:13+00,,,,,,,,,,,,,,,,,,,,,
-84.516724,46.533053,0,0,792,210.2,2024/11/09 17:10:14+00,,,,,,,,,,,,,,,,,,,,,
-84.516627,46.533064,0,0,793,210.2,2024/11/09 17:10:15+00,,,,,,,,,,,,,,,,,,,,,
-84.51653,46.533075,0,0,794,210.2,2024/11/09 17:10:16+00,,,,,,,,,,,,,,,,,,,,,
-84.516434,46.533087,0,0,795,210.1,2024/11/09 17:10:17+00,,,,,,,,,,,,,,,,,,,,,
-84.516339,46.533101,0,0,796,210.1,2024/11/09 17:10:18+00,,,,,,,,,,,,,,,,,,,,,
-84.516234,46.533112,0,0,797,210,2024/11/09 17:10:19+00,,,,,,,,,,,,,,,,,,,,,
-84.516132,46.533122,0,0,798,209.9,2024/11/09 17:10:20+00,,,,,,,,,,,,,,,,,,,,,
-84.516035,46.533133,0,0,799,209.9,2024/11/09 17:10:21+00,,,,,,,,,,,,,,,,,,,,,
-84.515938,46.533142,0,0,800,209.8,2024/11/09 17:10:22+00,,,,,,,,,,,,,,,,,,,,,
-84.515842,46.533151,0,0,801,209.7,2024/11/09 17:10:23+00,,,,,,,,,,,,,,,,,,,,,
-84.515744,46.533163,0,0,802,209.7,2024/11/09 17:10:24+00,,,,,,,,,,,,,,,,,,,,,
-84.515646,46.533174,0,0,803,209.6,2024/11/09 17:10:25+00,,,,,,,,,,,,,,,,,,,,,
-84.515549,46.533186,0,0,804,209.6,2024/11/09 17:10:26+00,,,,,,,,,,,,,,,,,,,,,
-84.515456,46.533196,0,0,805,209.5,2024/11/09 17:10:27+00,,,,,,,,,,,,,,,,,,,,,
-84.515359,46.533208,0,0,806,209.5,2024/11/09 17:10:28+00,,,,,,,,,,,,,,,,,,,,,
-84.51526,46.533219,0,0,807,209.4,2024/11/09 17:10:29+00,,,,,,,,,,,,,,,,,,,,,
-84.515163,46.53323,0,0,808,209.4,2024/11/09 17:10:30+00,,,,,,,,,,,,,,,,,,,,,
-84.515068,46.533242,0,0,809,209.4,2024/11/09 17:10:31+00,,,,,,,,,,,,,,,,,,,,,
-84.514972,46.533256,0,0,810,209.3,2024/11/09 17:10:32+00,,,,,,,,,,,,,,,,,,,,,
-84.51488,46.533266,0,0,811,209.3,2024/11/09 17:10:33+00,,,,,,,,,,,,,,,,,,,,,
-84.514777,46.533277,0,0,812,209.3,2024/11/09 17:10:34+00,,,,,,,,,,,,,,,,,,,,,
-84.514679,46.533283,0,0,813,209.2,2024/11/09 17:10:35+00,,,,,,,,,,,,,,,,,,,,,
-84.514584,46.533287,0,0,814,209.2,2024/11/09 17:10:36+00,,,,,,,,,,,,,,,,,,,,,
-84.514491,46.533301,0,0,815,209.1,2024/11/09 17:10:37+00,,,,,,,,,,,,,,,,,,,,,
-84.514397,46.533314,0,0,816,209.1,2024/11/09 17:10:38+00,,,,,,,,,,,,,,,,,,,,,
-84.514295,46.533327,0,0,817,209.1,2024/11/09 17:10:39+00,,,,,,,,,,,,,,,,,,,,,
-84.514192,46.533337,0,0,818,209,2024/11/09 17:10:40+00,,,,,,,,,,,,,,,,,,,,,
-84.514093,46.533346,0,0,819,209,2024/11/09 17:10:41+00,,,,,,,,,,,,,,,,,,,,,
-84.513998,46.533355,0,0,820,209,2024/11/09 17:10:42+00,,,,,,,,,,,,,,,,,,,,,
-84.513903,46.533366,0,0,821,209,2024/11/09 17:10:43+00,,,,,,,,,,,,,,,,,,,,,
-84.513806,46.533378,0,0,822,209,2024/11/09 17:10:44+00,,,,,,,,,,,,,,,,,,,,,
-84.513706,46.53339,0,0,823,209,2024/11/09 17:10:45+00,,,,,,,,,,,,,,,,,,,,,
-84.513606,46.533401,0,0,824,209,2024/11/09 17:10:46+00,,,,,,,,,,,,,,,,,,,,,
-84.513507,46.533412,0,0,825,209,2024/11/09 17:10:47+00,,,,,,,,,,,,,,,,,,,,,
-84.513408,46.533423,0,0,826,209,2024/11/09 17:10:48+00,,,,,,,,,,,,,,,,,,,,,
-84.513304,46.533434,0,0,827,209,2024/11/09 17:10:49+00,,,,,,,,,,,,,,,,,,,,,
-84.513202,46.533445,0,0,828,208.9,2024/11/09 17:10:50+00,,,,,,,,,,,,,,,,,,,,,
-84.513104,46.533454,0,0,829,208.9,2024/11/09 17:10:51+00,,,,,,,,,,,,,,,,,,,,,
-84.513008,46.533465,0,0,830,208.9,2024/11/09 17:10:52+00,,,,,,,,,,,,,,,,,,,,,
-84.512909,46.533477,0,0,831,208.9,2024/11/09 17:10:53+00,,,,,,,,,,,,,,,,,,,,,
-84.512812,46.533487,0,0,832,208.9,2024/11/09 17:10:54+00,,,,,,,,,,,,,,,,,,,,,
-84.512718,46.533498,0,0,833,208.9,2024/11/09 17:10:55+00,,,,,,,,,,,,,,,,,,,,,
-84.512622,46.53351,0,0,834,208.9,2024/11/09 17:10:56+00,,,,,,,,,,,,,,,,,,,,,
-84.51252,46.533522,0,0,835,208.9,2024/11/09 17:10:57+00,,,,,,,,,,,,,,,,,,,,,
-84.512415,46.533533,0,0,836,208.9,2024/11/09 17:10:58+00,,,,,,,,,,,,,,,,,,,,,
