longitude,latitude,annotation
-17.7761,25.16172,outdoor
-17.77611,25.16172,outdoor
-17.77612,25.16171,outdoor
-17.77614,25.16169,outdoor
-17.77616,25.16167,outdoor
-17.77618,25.16166,outdoor
-17.77619,25.16165,outdoor
-17.77621,25.16165,outdoor
-17.77623,25.16164,outdoor
-17.77623,25.16163,outdoor
-17.77624,25.16163,outdoor
-17.77626,25.16161,outdoor
-17.77626,25.16161,outdoor
-17.77627,25.1616,outdoor
-17.77628,25.16159,outdoor
-17.77629,25.16158,outdoor
-17.77631,25.16157,outdoor
-17.77632,25.16157,outdoor
-17.77633,25.16157,outdoor
-17.77634,25.16156,outdoor
-17.77635,25.16154,outdoor
-17.77636,25.16152,outdoor
-17.77636,25.16152,outdoor
-17.77637,25.16151,outdoor
-17.77638,25.16149,outdoor
-17.77639,25.16148,outdoor
-17.7764,25.16147,outdoor
-17.77641,25.16146,outdoor
-17.77642,25.16145,outdoor
-17.77643,25.16144,outdoor
-17.77645,25.16144,outdoor
-17.77646,25.16143,outdoor
-17.77647,25.16141,outdoor
-17.77648,25.16141,outdoor
-17.77649,25.1614,outdoor
-17.77651,25.16139,outdoor
-17.77651,25.16138,outdoor
-17.77652,25.16138,outdoor
-17.77654,25.16137,outdoor
-17.77654,25.16136,outdoor
-17.77655,25.16136,outdoor
-17.77657,25.16134,outdoor
-17.77658,25.16134,outdoor
-17.77658,25.16133,outdoor
-17.7766,25.16133,outdoor
-17.77661,25.16132,outdoor
-17.77662,25.16131,outdoor
-17.77663,25.1613,outdoor
-17.77664,25.16128,outdoor
-17.77665,25.16127,outdoor
-17.77666,25.16127,outdoor
-17.77667,25.16126,outdoor
-17.77668,25.16125,outdoor
-17.77669,25.16125,outdoor
-17.7767,25.16123,outdoor
-17.77671,25.16123,outdoor
-17.77671,25.16122,outdoor
-17.77672,25.16121,outdoor
-17.77673,25.1612,outdoor
-17.77674,25.16119,outdoor
-17.77675,25.16118,outdoor
-17.77676,25.16118,outdoor
-17.77677,25.16117,outdoor
-17.77678,25.16116,outdoor
-17.77679,25.16116,outdoor
-17.77679,25.16116,outdoor
-17.7768,25.16116,outdoor
-17.77681,25.16115,outdoor
-17.77682,25.16114,outdoor
-17.77683,25.16114,outdoor
-17.77683,25.16114,outdoor
-17.77684,25.16115,outdoor
-17.77686,25.16114,outdoor
-17.77687,25.16113,outdoor
-17.77687,25.16112,outdoor
-17.77689,25.16111,outdoor
-17.7769,25.1611,outdoor
-17.77691,25.1611,outdoor
-17.77692,25.1611,outdoor
-17.77694,25.1611,outdoor
-17.77694,25.1611,outdoor
-17.77695,25.1611,outdoor
-17.77696,25.16111,outdoor
-17.77697,25.16111,outdoor
-17.77698,25.1611,outdoor
-17.77698,25.1611,outdoor
-17.77699,25.1611,outdoor
-17.77699,25.1611,outdoor
-17.777,25.1611,outdoor
-17.77701,25.16109,outdoor
-17.77701,25.16109,outdoor
-17.77701,25.16109,outdoor
-17.77702,25.16109,outdoor
-17.77702,25.16109,outdoor
-17.77703,25.16109,outdoor
-17.77703,25.16109,outdoor
-17.77704,25.16109,outdoor
-17.77704,25.16108,outdoor
-17.77705,25.16108,outdoor
-17.77705,25.16108,outdoor
-17.77705,25.16108,outdoor
-17.77706,25.16108,outdoor
-17.77706,25.16108,outdoor
-17.77707,25.16107,outdoor
-17.77708,25.16106,outdoor
-17.77709,25.16106,outdoor
-17.7771,25.16106,outdoor
-17.77711,25.16106,outdoor
-17.77712,25.16105,outdoor
-17.77712,25.16105,outdoor
-17.77714,25.16105,outdoor
-17.77716,25.16105,outdoor
-17.77717,25.16105,outdoor
-17.77718,25.16105,outdoor
-17.77719,25.16105,outdoor
-17.7772,25.16105,outdoor
-17.7772,25.16105,outdoor
-17.77721,25.16105,outdoor
-17.77722,25.16105,outdoor
-17.77722,25.16105,outdoor
-17.77723,25.16105,outdoor
-17.77723,25.16105,outdoor
-17.77723,25.16105,outdoor
-17.77723,25.16106,outdoor
-17.77724,25.16106,outdoor
-17.77723,25.16106,outdoor
-17.77724,25.16105,outdoor
-17.77724,25.16105,outdoor
-17.77724,25.16105,outdoor
-17.77724,25.16105,outdoor
-17.77723,25.16105,outdoor
-17.77723,25.16105,outdoor
-17.77723,25.16106,outdoor
-17.77724,25.16106,outdoor
-17.77724,25.16106,outdoor
-17.7773,25.16103,outdoor
-17.77732,25.16102,outdoor
-17.77733,25.16102,outdoor
-17.77736,25.16102,outdoor
-17.77736,25.16102,outdoor
-17.77737,25.16102,outdoor
-17.77739,25.16101,outdoor
-17.7774,25.16101,outdoor
-17.7774,25.161,outdoor
-17.77743,25.16098,outdoor
-17.77743,25.16097,outdoor
-17.77746,25.16093,outdoor
-17.77747,25.16092,outdoor
-17.77749,25.1609,outdoor
-17.77751,25.16088,outdoor
-17.77753,25.16085,outdoor
-17.77755,25.16083,outdoor
-17.77757,25.1608,outdoor
-17.77758,25.16079,outdoor
-17.7776,25.16076,outdoor
-17.77761,25.16076,outdoor
-17.77763,25.16073,outdoor
-17.77764,25.16072,outdoor
-17.77766,25.1607,outdoor
-17.77767,25.16069,outdoor
-17.77769,25.16067,outdoor
-17.7777,25.16066,outdoor
-17.77773,25.16063,outdoor
-17.77773,25.16062,outdoor
-17.77775,25.1606,outdoor
-17.77776,25.16059,outdoor
-17.77779,25.16057,outdoor
-17.7778,25.16056,outdoor
-17.77783,25.16053,outdoor
-17.77784,25.16052,outdoor
-17.77787,25.1605,outdoor
-17.77789,25.16047,outdoor
-17.77792,25.16044,outdoor
-17.77794,25.16041,outdoor
-17.77796,25.16039,outdoor
-17.77798,25.16036,outdoor
-17.778,25.16034,outdoor
-17.77802,25.16031,outdoor
-17.77805,25.16028,outdoor
-17.77808,25.16025,outdoor
-17.77811,25.16021,outdoor
-17.77814,25.16017,outdoor
-17.77817,25.16013,outdoor
-17.77821,25.16009,outdoor
-17.77824,25.16005,outdoor
-17.77828,25.16001,outdoor
-17.77832,25.15995,outdoor
-17.77837,25.15988,outdoor
-17.77841,25.15981,outdoor
-17.77845,25.15973,outdoor
-17.77849,25.15966,outdoor
-17.77854,25.15959,outdoor
-17.77858,25.15952,outdoor
-17.77864,25.15945,outdoor
-17.77869,25.15937,outdoor
-17.77875,25.1593,outdoor
-17.77881,25.15923,outdoor
-17.77888,25.15916,outdoor
-17.77894,25.15909,outdoor
-17.779,25.15902,outdoor
-17.77905,25.15896,outdoor
-17.7791,25.1589,outdoor
-17.77914,25.15884,outdoor
-17.77918,25.15879,outdoor
-17.77922,25.15875,outdoor
-17.77925,25.1587,outdoor
-17.77928,25.15866,outdoor
-17.7793,25.15863,outdoor
-17.77933,25.15858,outdoor
-17.77935,25.15854,outdoor
-17.77938,25.1585,outdoor
-17.7794,25.15847,outdoor
-17.77943,25.15843,outdoor
-17.77945,25.15839,outdoor
-17.77948,25.15834,outdoor
-17.77951,25.15829,outdoor
-17.77954,25.15823,outdoor
-17.77958,25.15816,outdoor
-17.77961,25.1581,outdoor
-17.77965,25.15803,outdoor
-17.77969,25.15796,outdoor
-17.77972,25.15789,outdoor
-17.77977,25.15782,outdoor
-17.77981,25.15773,outdoor
-17.77986,25.15765,outdoor
-17.77991,25.15757,outdoor
-17.77996,25.15749,outdoor
-17.78001,25.1574,outdoor
-17.78007,25.15732,outdoor
-17.78013,25.15724,outdoor
-17.7802,25.15715,outdoor
-17.78026,25.15708,outdoor
-17.78033,25.157,outdoor
-17.7804,25.15693,outdoor
-17.78047,25.15685,outdoor
-17.78054,25.15677,outdoor
-17.78062,25.15669,outdoor
-17.7807,25.15662,outdoor
-17.78077,25.15654,outdoor
-17.78086,25.15647,outdoor
-17.78094,25.1564,outdoor
-17.78103,25.15633,outdoor
-17.78112,25.15627,outdoor
-17.78121,25.15621,outdoor
-17.7813,25.15615,outdoor
-17.7814,25.1561,outdoor
-17.78149,25.15605,outdoor
-17.78158,25.156,outdoor
-17.78167,25.15596,outdoor
-17.78177,25.15592,outdoor
-17.78186,25.15588,outdoor
-17.78195,25.15585,outdoor
-17.78205,25.15582,outdoor
-17.78215,25.15578,outdoor
-17.78225,25.15575,outdoor
-17.78235,25.15572,outdoor
-17.78245,25.15569,outdoor
-17.78254,25.15566,outdoor
-17.78264,25.15563,outdoor
-17.78274,25.15561,outdoor
-17.78284,25.15558,outdoor
-17.78293,25.15556,outdoor
-17.78303,25.15553,outdoor
-17.78313,25.15549,outdoor
-17.78323,25.15546,outdoor
-17.78333,25.15543,outdoor
-17.78344,25.1554,outdoor
-17.78354,25.15538,outdoor
-17.78364,25.15534,outdoor
-17.78375,25.15531,outdoor
-17.78385,25.15528,outdoor
-17.78395,25.15524,outdoor
-17.78405,25.15521,outdoor
-17.78416,25.15517,outdoor
-17.78427,25.15514,outdoor
-17.78437,25.1551,outdoor
-17.78447,25.15506,outdoor
-17.78457,25.15502,outdoor
-17.78467,25.15499,outdoor
-17.78476,25.15495,outdoor
-17.78485,25.15492,outdoor
-17.78493,25.15489,outdoor
-17.78501,25.15486,outdoor
-17.78509,25.15483,outdoor
-17.78517,25.15481,outdoor
-17.78525,25.15478,outdoor
-17.78533,25.15475,outdoor
-17.78541,25.15472,outdoor
-17.78549,25.15469,outdoor
-17.78557,25.15466,outdoor
-17.78565,25.15462,outdoor
-17.78574,25.15459,outdoor
-17.78583,25.15455,outdoor
-17.78593,25.15451,outdoor
-17.78602,25.15447,outdoor
-17.78612,25.15443,outdoor
-17.78623,25.15439,outdoor
-17.78633,25.15434,outdoor
-17.78643,25.1543,outdoor
-17.78654,25.15426,outdoor
-17.78665,25.15422,outdoor
-17.78676,25.15418,outdoor
-17.78686,25.15414,outdoor
-17.78697,25.1541,outdoor
-17.78708,25.15407,outdoor
-17.78718,25.15403,outdoor
-17.78729,25.154,outdoor
-17.7874,25.15397,outdoor
-17.78751,25.15393,outdoor
-17.78762,25.15389,outdoor
-17.78772,25.15385,outdoor
-17.78783,25.15382,outdoor
-17.78794,25.15378,outdoor
-17.78805,25.15374,outdoor
-17.78815,25.15369,outdoor
-17.78826,25.15365,outdoor
-17.78836,25.1536,outdoor
-17.78847,25.15355,outdoor
-17.78857,25.15351,outdoor
-17.78868,25.15346,outdoor
-17.78878,25.15341,outdoor
-17.78888,25.15336,outdoor
-17.78899,25.15331,outdoor
-17.78909,25.15326,outdoor
-17.78919,25.15321,outdoor
-17.7893,25.15315,outdoor
-17.7894,25.1531,outdoor
-17.78951,25.15306,outdoor
-17.78961,25.15301,outdoor
-17.78971,25.15297,outdoor
-17.78981,25.15292,outdoor
-17.78992,25.15288,outdoor
-17.79002,25.15284,outdoor
-17.79012,25.1528,outdoor
-17.79022,25.15275,outdoor
-17.79033,25.15271,outdoor
-17.79043,25.15267,outdoor
-17.79053,25.15263,outdoor
-17.79064,25.1526,outdoor
-17.79074,25.15256,outdoor
-17.79084,25.15252,outdoor
-17.79094,25.15248,outdoor
-17.79103,25.15244,outdoor
-17.79112,25.1524,outdoor
-17.79121,25.15237,outdoor
-17.79129,25.15233,outdoor
-17.79137,25.1523,outdoor
-17.79146,25.15226,outdoor
-17.79154,25.15223,outdoor
-17.79163,25.1522,outdoor
-17.79173,25.15216,outdoor
-17.79182,25.15213,outdoor
-17.79193,25.15209,outdoor
-17.79203,25.15206,outdoor
-17.79213,25.15203,outdoor
-17.79223,25.152,outdoor
-17.79234,25.15196,outdoor
-17.79244,25.15192,outdoor
-17.79255,25.15188,outdoor
-17.79265,25.15184,outdoor
-17.79275,25.15179,outdoor
-17.79285,25.15175,outdoor
-17.79295,25.1517,outdoor
-17.79305,25.15165,outdoor
-17.79315,25.1516,outdoor
-17.79325,25.15155,outdoor
-17.79335,25.1515,outdoor
-17.79346,25.15145,outdoor
-17.79356,25.1514,outdoor
-17.79366,25.15135,outdoor
-17.79376,25.1513,outdoor
-17.79386,25.15125,outdoor
-17.79395,25.1512,outdoor
-17.79405,25.15115,outdoor
-17.79415,25.15109,outdoor
-17.79425,25.15104,outdoor
-17.79435,25.15099,outdoor
-17.79445,25.15094,outdoor
-17.79455,25.15088,outdoor
-17.79465,25.15083,outdoor
-17.79475,25.15077,outdoor
-17.79485,25.15072,outdoor
-17.79495,25.15066,outdoor
-17.79505,25.15061,outdoor
-17.79514,25.15055,outdoor
-17.79524,25.15049,outdoor
-17.79534,25.15044,outdoor
-17.79544,25.15038,outdoor
-17.79554,25.15033,outdoor
-17.79564,25.15027,outdoor
-17.79573,25.15021,outdoor
-17.79583,25.15015,outdoor
-17.79593,25.15009,outdoor
-17.79602,25.15003,outdoor
-17.79612,25.14998,outdoor
-17.79621,25.14992,outdoor
-17.7963,25.14985,outdoor
-17.79639,25.14979,outdoor
-17.79648,25.14972,outdoor
-17.79657,25.14965,outdoor
-17.79666,25.14958,outdoor
-17.79674,25.14951,outdoor
-17.79683,25.14944,outdoor
-17.79692,25.14936,outdoor
-17.79701,25.1493,outdoor
-17.7971,25.14923,outdoor
-17.79718,25.14916,outdoor
-17.79727,25.14909,outdoor
-17.79736,25.14903,outdoor
-17.79745,25.14896,outdoor
-17.79755,25.14889,outdoor
-17.79764,25.14883,outdoor
-17.79773,25.14876,outdoor
-17.79782,25.1487,outdoor
-17.79792,25.14863,outdoor
-17.79801,25.14857,outdoor
-17.7981,25.14851,outdoor
-17.7982,25.14845,outdoor
-17.79829,25.14839,outdoor
-17.79839,25.14833,outdoor
-17.79849,25.14828,outdoor
-17.79858,25.14822,outdoor
-17.79868,25.14816,outdoor
-17.79878,25.1481,outdoor
-17.79888,25.14804,outdoor
-17.79897,25.14799,outdoor
-17.79907,25.14793,outdoor
-17.79917,25.14787,outdoor
-17.79926,25.14781,outdoor
-17.79936,25.14775,outdoor
-17.79945,25.1477,outdoor
-17.79955,25.14764,outdoor
-17.79965,25.14758,outdoor
-17.79974,25.14753,outdoor
-17.79984,25.14747,outdoor
-17.79993,25.14741,outdoor
-17.80003,25.14736,outdoor
-17.80013,25.1473,outdoor
-17.80022,25.14724,outdoor
-17.80031,25.14718,outdoor
-17.80041,25.14713,outdoor
-17.80051,25.14707,outdoor
-17.80061,25.14701,outdoor
-17.8007,25.14695,outdoor
-17.8008,25.1469,outdoor
-17.8009,25.14684,outdoor
-17.80099,25.14679,outdoor
-17.80109,25.14673,outdoor
-17.80119,25.14667,outdoor
-17.80128,25.14662,outdoor
-17.80138,25.14656,outdoor
-17.80148,25.14651,outdoor
-17.80158,25.14646,outdoor
-17.80167,25.14641,outdoor
-17.80177,25.14635,outdoor
-17.80187,25.1463,outdoor
-17.80198,25.14625,outdoor
-17.80208,25.14619,outdoor
-17.80218,25.14614,outdoor
-17.80228,25.14609,outdoor
-17.80238,25.14605,outdoor
-17.80248,25.146,outdoor
-17.80259,25.14596,outdoor
-17.80269,25.14591,outdoor
-17.80279,25.14587,outdoor
-17.8029,25.14582,outdoor
-17.803,25.14578,outdoor
-17.8031,25.14574,outdoor
-17.80321,25.14569,outdoor
-17.80331,25.14566,outdoor
-17.80341,25.14562,outdoor
-17.8035,25.14559,outdoor
-17.80359,25.14556,outdoor
-17.80368,25.14552,outdoor
-17.80377,25.14549,outdoor
-17.80386,25.14546,outdoor
-17.80395,25.14543,outdoor
-17.80404,25.14541,outdoor
-17.80413,25.14538,outdoor
-17.80422,25.14535,outdoor
-17.80431,25.14533,outdoor
-17.80441,25.1453,outdoor
-17.8045,25.14528,outdoor
-17.80459,25.14525,outdoor
-17.80469,25.14522,outdoor
-17.80478,25.14519,outdoor
-17.80487,25.14516,outdoor
-17.80496,25.14512,outdoor
-17.80505,25.14509,outdoor
-17.80515,25.14506,outdoor
-17.80525,25.14502,outdoor
-17.80535,25.14499,outdoor
-17.80545,25.14495,outdoor
-17.80555,25.14491,outdoor
-17.80565,25.14487,outdoor
-17.80575,25.14483,outdoor
-17.80585,25.14479,outdoor
-17.80596,25.14475,outdoor
-17.80606,25.14471,outdoor
-17.80615,25.14467,outdoor
-17.80625,25.14464,outdoor
-17.80635,25.14461,outdoor
-17.80644,25.14458,outdoor
-17.80653,25.14456,outdoor
-17.80662,25.14454,outdoor
-17.80672,25.14451,outdoor
-17.80681,25.14447,outdoor
-17.8069,25.14443,outdoor
-17.80699,25.14438,outdoor
-17.80708,25.14433,outdoor
-17.80717,25.14426,outdoor
-17.80725,25.14419,outdoor
-17.80732,25.14411,outdoor
-17.80739,25.14403,outdoor
-17.80745,25.14395,outdoor
-17.80751,25.14386,outdoor
-17.80757,25.14376,outdoor
-17.80762,25.14366,outdoor
-17.80766,25.14356,outdoor
-17.8077,25.14346,outdoor
-17.80773,25.14335,outdoor
-17.80775,25.14324,outdoor
-17.80776,25.14312,outdoor
-17.80776,25.14301,outdoor
-17.80775,25.1429,outdoor
-17.80775,25.14279,outdoor
-17.80773,25.14267,outdoor
-17.80772,25.14256,outdoor
-17.8077,25.14245,outdoor
-17.80768,25.14222,outdoor
-17.80769,25.14211,outdoor
-17.80769,25.14199,outdoor
-17.8077,25.14188,outdoor
-17.8077,25.14176,outdoor
-17.8077,25.14165,outdoor
-17.8077,25.14153,outdoor
-17.8077,25.14142,outdoor
-17.80769,25.1413,outdoor
-17.80768,25.14119,outdoor
-17.80766,25.14107,outdoor
-17.80764,25.14096,outdoor
-17.80761,25.14085,outdoor
-17.80758,25.14074,outdoor
-17.80755,25.14063,outdoor
-17.80751,25.14052,outdoor
-17.80746,25.14042,outdoor
-17.80741,25.14031,outdoor
-17.80736,25.14021,outdoor
-17.8073,25.14012,outdoor
-17.80723,25.14002,outdoor
-17.80717,25.13993,outdoor
-17.8071,25.13984,outdoor
-17.80703,25.13975,outdoor
-17.80696,25.13966,outdoor
-17.80689,25.13957,outdoor
-17.80682,25.13948,outdoor
-17.80674,25.1394,outdoor
-17.80667,25.13931,outdoor
-17.8066,25.13922,outdoor
-17.80652,25.13913,outdoor
-17.80645,25.13905,outdoor
-17.80637,25.13896,outdoor
-17.8063,25.13888,outdoor
-17.80623,25.13879,outdoor
-17.80615,25.1387,outdoor
-17.80608,25.13862,outdoor
-17.80601,25.13853,outdoor
-17.80593,25.13845,outdoor
-17.80586,25.13836,outdoor
-17.80579,25.13828,outdoor
-17.80572,25.13819,outdoor
-17.80565,25.1381,outdoor
-17.80558,25.13801,outdoor
-17.80551,25.13793,outdoor
-17.80543,25.13784,outdoor
-17.80536,25.13774,outdoor
-17.80529,25.13765,outdoor
-17.80522,25.13756,outdoor
-17.80515,25.13747,outdoor
-17.80508,25.13738,outdoor
-17.80501,25.1373,outdoor
-17.80494,25.13721,outdoor
-17.80487,25.13713,outdoor
-17.8048,25.13704,outdoor
-17.80474,25.13696,outdoor
-17.80467,25.13687,outdoor
-17.8046,25.13678,outdoor
-17.80453,25.1367,outdoor
-17.80447,25.13662,outdoor
-17.8044,25.13654,outdoor
-17.80434,25.13645,outdoor
-17.80427,25.13637,outdoor
-17.80421,25.13629,outdoor
-17.80414,25.1362,outdoor
-17.80407,25.13611,outdoor
-17.80401,25.13602,outdoor
-17.80394,25.13593,outdoor
-17.80387,25.13584,outdoor
-17.80381,25.13575,outdoor
-17.80374,25.13566,outdoor
-17.80368,25.13557,outdoor
-17.80362,25.13548,outdoor
-17.80355,25.13539,outdoor
-17.80349,25.1353,outdoor
-17.80344,25.1352,outdoor
-17.80338,25.13511,outdoor
-17.80332,25.13502,outdoor
-17.80326,25.13492,outdoor
-17.8032,25.13482,outdoor
-17.80314,25.13472,outdoor
-17.80308,25.13462,outdoor
-17.80303,25.13452,outdoor
-17.80298,25.13442,outdoor
-17.80292,25.13432,outdoor
-17.80287,25.13422,outdoor
-17.80283,25.13412,outdoor
-17.80278,25.13402,outdoor
-17.80274,25.13391,outdoor
-17.80269,25.13381,outdoor
-17.80265,25.1337,outdoor
-17.80261,25.13359,outdoor
-17.80257,25.13349,outdoor
-17.80253,25.13338,outdoor
-17.80249,25.13326,outdoor
-17.80245,25.13315,outdoor
-17.80242,25.13304,outdoor
-17.80239,25.13293,outdoor
-17.80237,25.13281,outdoor
-17.80234,25.13269,outdoor
-17.80232,25.13258,outdoor
-17.8023,25.13246,outdoor
-17.80228,25.13234,outdoor
-17.80226,25.13222,outdoor
-17.80225,25.13211,outdoor
-17.80224,25.13199,outdoor
-17.80223,25.13187,outdoor
-17.80222,25.13174,outdoor
-17.80222,25.13162,outdoor
-17.80222,25.13151,outdoor
-17.80221,25.13139,outdoor
-17.80221,25.13128,outdoor
-17.80221,25.13117,outdoor
-17.80222,25.13105,outdoor
-17.80224,25.13092,outdoor
-17.80225,25.1308,outdoor
-17.80227,25.13068,outdoor
-17.80229,25.13055,outdoor
-17.80231,25.13043,outdoor
-17.80233,25.13032,outdoor
-17.80235,25.1302,outdoor
-17.80237,25.13008,outdoor
-17.8024,25.12996,outdoor
-17.80242,25.12985,outdoor
-17.80244,25.12973,outdoor
-17.80247,25.12962,outdoor
-17.8025,25.1295,outdoor
-17.80253,25.12938,outdoor
-17.80257,25.12927,outdoor
-17.80261,25.12915,outdoor
-17.80265,25.12903,outdoor
-17.80269,25.12892,outdoor
-17.80274,25.12881,outdoor
-17.80279,25.1287,outdoor
-17.80285,25.1286,outdoor
-17.80291,25.1285,outdoor
-17.80298,25.12839,outdoor
-17.80305,25.12829,outdoor
-17.80313,25.1282,outdoor
-17.80322,25.12812,outdoor
-17.8033,25.12804,outdoor
-17.80339,25.12796,outdoor
-17.80348,25.12789,outdoor
-17.80358,25.12782,outdoor
-17.80368,25.12776,outdoor
-17.80379,25.1277,outdoor
-17.80389,25.12765,outdoor
-17.804,25.1276,outdoor
-17.80411,25.12756,outdoor
-17.80422,25.12751,outdoor
-17.80433,25.12747,outdoor
-17.80444,25.12744,outdoor
-17.80455,25.1274,outdoor
-17.80466,25.12737,outdoor
-17.80488,25.12731,outdoor
-17.805,25.12728,outdoor
-17.80512,25.12725,outdoor
-17.80523,25.12723,outdoor
-17.80534,25.12721,outdoor
-17.80546,25.12718,outdoor
-17.80557,25.12716,outdoor
-17.80568,25.12714,outdoor
-17.8058,25.12711,outdoor
-17.80591,25.12709,outdoor
-17.80602,25.12707,outdoor
-17.80614,25.12704,outdoor
-17.80625,25.12702,outdoor
-17.80636,25.12699,outdoor
-17.80647,25.12697,outdoor
-17.80659,25.12694,outdoor
-17.8067,25.12692,outdoor
-17.80681,25.12689,outdoor
-17.80692,25.12687,outdoor
-17.80704,25.12684,outdoor
-17.80715,25.12682,outdoor
-17.80726,25.12679,outdoor
-17.80738,25.12676,outdoor
-17.80749,25.12674,outdoor
-17.8076,25.12671,outdoor
-17.80772,25.12668,outdoor
-17.80783,25.12665,outdoor
-17.80794,25.12662,outdoor
-17.80805,25.12659,outdoor
-17.80816,25.12656,outdoor
-17.80828,25.12653,outdoor
-17.80839,25.1265,outdoor
-17.8085,25.12647,outdoor
-17.80861,25.12644,outdoor
-17.80872,25.1264,outdoor
-17.80883,25.12637,outdoor
-17.80894,25.12634,outdoor
-17.80905,25.12631,outdoor
-17.80916,25.12628,outdoor
-17.80927,25.12625,outdoor
-17.80938,25.12621,outdoor
-17.80949,25.12617,outdoor
-17.8096,25.12614,outdoor
-17.80971,25.1261,outdoor
-17.80982,25.12606,outdoor
-17.80992,25.12602,outdoor
-17.81003,25.12597,outdoor
-17.81014,25.12593,outdoor
-17.81025,25.12589,outdoor
-17.81036,25.12584,outdoor
-17.81047,25.1258,outdoor
-17.81057,25.12575,outdoor
-17.81068,25.1257,outdoor
-17.81079,25.12566,outdoor
-17.81091,25.1256,outdoor
-17.81101,25.12555,outdoor
-17.81112,25.12551,outdoor
-17.81122,25.12546,outdoor
-17.81133,25.12541,outdoor
-17.81144,25.12536,outdoor
-17.81154,25.12531,outdoor
-17.81165,25.12526,outdoor
-17.81176,25.12522,outdoor
-17.81186,25.12516,outdoor
-17.81197,25.12511,outdoor
-17.81207,25.12506,outdoor
-17.81217,25.12501,outdoor
-17.81228,25.12496,outdoor
-17.81238,25.1249,outdoor
-17.81248,25.12485,outdoor
-17.81259,25.12479,outdoor
-17.81269,25.12473,outdoor
-17.8128,25.12467,outdoor
-17.8129,25.12461,outdoor
-17.813,25.12456,outdoor
-17.8131,25.12449,outdoor
-17.8132,25.12443,outdoor
-17.8133,25.12437,outdoor
-17.8134,25.1243,outdoor
-17.8135,25.12424,outdoor
-17.8136,25.12418,outdoor
-17.8137,25.12411,outdoor
-17.8138,25.12405,outdoor
-17.8139,25.124,outdoor
-17.814,25.12394,outdoor
-17.8141,25.12388,outdoor
-17.8142,25.12382,outdoor
-17.81431,25.12375,outdoor
-17.81441,25.1237,outdoor
-17.81451,25.12364,outdoor
-17.81461,25.12358,outdoor
-17.81471,25.12352,outdoor
-17.81481,25.12347,outdoor
-17.81491,25.12341,outdoor
-17.81501,25.12335,outdoor
-17.81512,25.12329,outdoor
-17.81522,25.12324,outdoor
-17.81532,25.12318,outdoor
-17.81542,25.12313,outdoor
-17.81552,25.12307,outdoor
-17.81562,25.12301,outdoor
-17.81572,25.12295,outdoor
-17.81582,25.12289,outdoor
-17.81592,25.12283,outdoor
-17.81603,25.12277,outdoor
-17.81613,25.12271,outdoor
-17.81623,25.12264,outdoor
-17.81633,25.12258,outdoor
-17.81643,25.12252,outdoor
-17.81653,25.12245,outdoor
-17.81663,25.12239,outdoor
-17.81673,25.12233,outdoor
-17.81683,25.12226,outdoor
-17.81693,25.1222,outdoor
-17.81703,25.12214,outdoor
-17.81713,25.12207,outdoor
-17.81723,25.12201,outdoor
-17.81733,25.12195,outdoor
-17.81744,25.12189,outdoor
-17.81754,25.12183,outdoor
-17.81764,25.12177,outdoor
-17.81774,25.12171,outdoor
-17.81784,25.12165,outdoor
-17.81795,25.12159,outdoor
-17.81805,25.12153,outdoor
-17.81815,25.12147,outdoor
-17.81825,25.12141,outdoor
-17.81835,25.12135,outdoor
-17.81846,25.12129,outdoor
-17.81856,25.12123,outdoor
-17.81866,25.12118,outdoor
-17.81876,25.12112,outdoor
-17.81886,25.12107,outdoor
-17.81896,25.12102,outdoor
-17.81907,25.12097,outdoor
-17.81917,25.12092,outdoor
-17.81928,25.12086,outdoor
-17.81939,25.12081,outdoor
-17.81949,25.12076,outdoor
-17.8196,25.12071,outdoor
-17.8197,25.12066,outdoor
-17.81981,25.12062,outdoor
-17.81991,25.12056,outdoor
-17.82001,25.12051,outdoor
-17.82011,25.12045,outdoor
-17.82021,25.12039,outdoor
-17.82031,25.12033,outdoor
-17.82041,25.12027,outdoor
-17.82051,25.12021,outdoor
-17.82061,25.12015,outdoor
-17.82071,25.12009,outdoor
-17.82081,25.12004,outdoor
-17.82092,25.11998,outdoor
-17.82102,25.11993,outdoor
-17.82112,25.11988,outdoor
-17.82123,25.11983,outdoor
-17.82133,25.11978,outdoor
-17.82143,25.11973,outdoor
-17.82154,25.11968,outdoor
-17.82164,25.11962,outdoor
-17.82174,25.11957,outdoor
-17.82184,25.11952,outdoor
-17.82195,25.11947,outdoor
-17.82205,25.11942,outdoor
-17.82215,25.11936,outdoor
-17.82225,25.11931,outdoor
-17.82235,25.11924,outdoor
-17.82245,25.11918,outdoor
-17.82254,25.11912,outdoor
-17.82263,25.11906,outdoor
-17.82272,25.119,outdoor
-17.82281,25.11894,outdoor
-17.8229,25.11887,outdoor
-17.82299,25.11881,outdoor
-17.82308,25.11875,outdoor
-17.82318,25.11868,outdoor
-17.82327,25.11862,outdoor
-17.82337,25.11855,outdoor
-17.82346,25.11849,outdoor
-17.82355,25.11842,outdoor
-17.82364,25.11836,outdoor
-17.82372,25.11829,outdoor
-17.82381,25.11823,outdoor
-17.8239,25.11817,outdoor
-17.82398,25.11811,outdoor
-17.82407,25.11804,outdoor
-17.82415,25.11797,outdoor
-17.82423,25.1179,outdoor
-17.82431,25.11783,outdoor
-17.82439,25.11776,outdoor
-17.82447,25.11769,outdoor
-17.82454,25.11762,outdoor
